datetime,Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo,year,month,day,hour,datetime.1,datetime
2019-09-17,2019-09-17,09:00:00,UM Alto Alegre - Móvel,CE03,CO,504.0,ug/m3,automatico,2019,9,17,09,,2019-09-17 09:00:00
2019-09-17,2019-09-17,10:00:00,UM Alto Alegre - Móvel,CE03,CO,527.0,ug/m3,automatico,2019,9,17,10,,2019-09-17 10:00:00
2019-09-17,2019-09-17,11:00:00,UM Alto Alegre - Móvel,CE03,CO,561.0,ug/m3,automatico,2019,9,17,11,,2019-09-17 11:00:00
2019-09-17,2019-09-17,12:00:00,UM Alto Alegre - Móvel,CE03,CO,435.0,ug/m3,automatico,2019,9,17,12,,2019-09-17 12:00:00
2019-09-17,2019-09-17,13:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,17,13,,2019-09-17 13:00:00
2019-09-17,2019-09-17,14:00:00,UM Alto Alegre - Móvel,CE03,CO,779.0,ug/m3,automatico,2019,9,17,14,,2019-09-17 14:00:00
2019-09-17,2019-09-17,15:00:00,UM Alto Alegre - Móvel,CE03,CO,847.0,ug/m3,automatico,2019,9,17,15,,2019-09-17 15:00:00
2019-09-17,2019-09-17,16:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,17,16,,2019-09-17 16:00:00
2019-09-17,2019-09-17,17:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,17,17,,2019-09-17 17:00:00
2019-09-17,2019-09-17,18:00:00,UM Alto Alegre - Móvel,CE03,CO,802.0,ug/m3,automatico,2019,9,17,18,,2019-09-17 18:00:00
2019-09-17,2019-09-17,19:00:00,UM Alto Alegre - Móvel,CE03,CO,1076.0,ug/m3,automatico,2019,9,17,19,,2019-09-17 19:00:00
2019-09-17,2019-09-17,20:00:00,UM Alto Alegre - Móvel,CE03,CO,824.0,ug/m3,automatico,2019,9,17,20,,2019-09-17 20:00:00
2019-09-17,2019-09-17,21:00:00,UM Alto Alegre - Móvel,CE03,CO,641.0,ug/m3,automatico,2019,9,17,21,,2019-09-17 21:00:00
2019-09-17,2019-09-17,22:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,17,22,,2019-09-17 22:00:00
2019-09-17,2019-09-17,23:00:00,UM Alto Alegre - Móvel,CE03,CO,779.0,ug/m3,automatico,2019,9,17,23,,2019-09-17 23:00:00
2019-09-18,2019-09-18,00:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,18,00,,2019-09-18 00:00:00
2019-09-18,2019-09-18,01:00:00,UM Alto Alegre - Móvel,CE03,CO,527.0,ug/m3,automatico,2019,9,18,01,,2019-09-18 01:00:00
2019-09-18,2019-09-18,02:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,18,02,,2019-09-18 02:00:00
2019-09-18,2019-09-18,03:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,18,03,,2019-09-18 03:00:00
2019-09-18,2019-09-18,04:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,18,04,,2019-09-18 04:00:00
2019-09-18,2019-09-18,05:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,18,05,,2019-09-18 05:00:00
2019-09-18,2019-09-18,06:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,18,06,,2019-09-18 06:00:00
2019-09-18,2019-09-18,07:00:00,UM Alto Alegre - Móvel,CE03,CO,870.0,ug/m3,automatico,2019,9,18,07,,2019-09-18 07:00:00
2019-09-18,2019-09-18,08:00:00,UM Alto Alegre - Móvel,CE03,CO,572.0,ug/m3,automatico,2019,9,18,08,,2019-09-18 08:00:00
2019-09-18,2019-09-18,09:00:00,UM Alto Alegre - Móvel,CE03,CO,561.0,ug/m3,automatico,2019,9,18,09,,2019-09-18 09:00:00
2019-09-18,2019-09-18,10:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,18,10,,2019-09-18 10:00:00
2019-09-18,2019-09-18,11:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,18,11,,2019-09-18 11:00:00
2019-09-18,2019-09-18,12:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,18,12,,2019-09-18 12:00:00
2019-09-18,2019-09-18,13:00:00,UM Alto Alegre - Móvel,CE03,CO,527.0,ug/m3,automatico,2019,9,18,13,,2019-09-18 13:00:00
2019-09-18,2019-09-18,14:00:00,UM Alto Alegre - Móvel,CE03,CO,538.0,ug/m3,automatico,2019,9,18,14,,2019-09-18 14:00:00
2019-09-18,2019-09-18,15:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,18,15,,2019-09-18 15:00:00
2019-09-18,2019-09-18,16:00:00,UM Alto Alegre - Móvel,CE03,CO,572.0,ug/m3,automatico,2019,9,18,16,,2019-09-18 16:00:00
2019-09-18,2019-09-18,17:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,18,17,,2019-09-18 17:00:00
2019-09-18,2019-09-18,18:00:00,UM Alto Alegre - Móvel,CE03,CO,676.0,ug/m3,automatico,2019,9,18,18,,2019-09-18 18:00:00
2019-09-18,2019-09-18,19:00:00,UM Alto Alegre - Móvel,CE03,CO,710.0,ug/m3,automatico,2019,9,18,19,,2019-09-18 19:00:00
2019-09-18,2019-09-18,20:00:00,UM Alto Alegre - Móvel,CE03,CO,664.0,ug/m3,automatico,2019,9,18,20,,2019-09-18 20:00:00
2019-09-18,2019-09-18,21:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,18,21,,2019-09-18 21:00:00
2019-09-18,2019-09-18,22:00:00,UM Alto Alegre - Móvel,CE03,CO,676.0,ug/m3,automatico,2019,9,18,22,,2019-09-18 22:00:00
2019-09-18,2019-09-18,23:00:00,UM Alto Alegre - Móvel,CE03,CO,710.0,ug/m3,automatico,2019,9,18,23,,2019-09-18 23:00:00
2019-09-19,2019-09-19,00:00:00,UM Alto Alegre - Móvel,CE03,CO,813.0,ug/m3,automatico,2019,9,19,00,,2019-09-19 00:00:00
2019-09-19,2019-09-19,01:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,19,01,,2019-09-19 01:00:00
2019-09-19,2019-09-19,02:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,19,02,,2019-09-19 02:00:00
2019-09-19,2019-09-19,03:00:00,UM Alto Alegre - Móvel,CE03,CO,939.0,ug/m3,automatico,2019,9,19,03,,2019-09-19 03:00:00
2019-09-19,2019-09-19,04:00:00,UM Alto Alegre - Móvel,CE03,CO,595.0,ug/m3,automatico,2019,9,19,04,,2019-09-19 04:00:00
2019-09-19,2019-09-19,05:00:00,UM Alto Alegre - Móvel,CE03,CO,824.0,ug/m3,automatico,2019,9,19,05,,2019-09-19 05:00:00
2019-09-19,2019-09-19,06:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,19,06,,2019-09-19 06:00:00
2019-09-19,2019-09-19,07:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,19,07,,2019-09-19 07:00:00
2019-09-19,2019-09-19,08:00:00,UM Alto Alegre - Móvel,CE03,CO,595.0,ug/m3,automatico,2019,9,19,08,,2019-09-19 08:00:00
2019-09-19,2019-09-19,09:00:00,UM Alto Alegre - Móvel,CE03,CO,538.0,ug/m3,automatico,2019,9,19,09,,2019-09-19 09:00:00
2019-09-19,2019-09-19,10:00:00,UM Alto Alegre - Móvel,CE03,CO,595.0,ug/m3,automatico,2019,9,19,10,,2019-09-19 10:00:00
2019-09-19,2019-09-19,11:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,19,11,,2019-09-19 11:00:00
2019-09-19,2019-09-19,12:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,19,12,,2019-09-19 12:00:00
2019-09-19,2019-09-19,13:00:00,UM Alto Alegre - Móvel,CE03,CO,744.0,ug/m3,automatico,2019,9,19,13,,2019-09-19 13:00:00
2019-09-19,2019-09-19,14:00:00,UM Alto Alegre - Móvel,CE03,CO,756.0,ug/m3,automatico,2019,9,19,14,,2019-09-19 14:00:00
2019-09-19,2019-09-19,15:00:00,UM Alto Alegre - Móvel,CE03,CO,939.0,ug/m3,automatico,2019,9,19,15,,2019-09-19 15:00:00
2019-09-19,2019-09-19,16:00:00,UM Alto Alegre - Móvel,CE03,CO,687.0,ug/m3,automatico,2019,9,19,16,,2019-09-19 16:00:00
2019-09-19,2019-09-19,17:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,19,17,,2019-09-19 17:00:00
2019-09-19,2019-09-19,18:00:00,UM Alto Alegre - Móvel,CE03,CO,1042.0,ug/m3,automatico,2019,9,19,18,,2019-09-19 18:00:00
2019-09-19,2019-09-19,19:00:00,UM Alto Alegre - Móvel,CE03,CO,1168.0,ug/m3,automatico,2019,9,19,19,,2019-09-19 19:00:00
2019-09-19,2019-09-19,20:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,19,20,,2019-09-19 20:00:00
2019-09-19,2019-09-19,21:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,19,21,,2019-09-19 21:00:00
2019-09-19,2019-09-19,22:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,19,22,,2019-09-19 22:00:00
2019-09-19,2019-09-19,23:00:00,UM Alto Alegre - Móvel,CE03,CO,1019.0,ug/m3,automatico,2019,9,19,23,,2019-09-19 23:00:00
2019-09-20,2019-09-20,00:00:00,UM Alto Alegre - Móvel,CE03,CO,813.0,ug/m3,automatico,2019,9,20,00,,2019-09-20 00:00:00
2019-09-20,2019-09-20,01:00:00,UM Alto Alegre - Móvel,CE03,CO,744.0,ug/m3,automatico,2019,9,20,01,,2019-09-20 01:00:00
2019-09-20,2019-09-20,02:00:00,UM Alto Alegre - Móvel,CE03,CO,607.0,ug/m3,automatico,2019,9,20,02,,2019-09-20 02:00:00
2019-09-20,2019-09-20,03:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,20,03,,2019-09-20 03:00:00
2019-09-20,2019-09-20,04:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,20,04,,2019-09-20 04:00:00
2019-09-20,2019-09-20,05:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,20,05,,2019-09-20 05:00:00
2019-09-20,2019-09-20,06:00:00,UM Alto Alegre - Móvel,CE03,CO,962.0,ug/m3,automatico,2019,9,20,06,,2019-09-20 06:00:00
2019-09-20,2019-09-20,07:00:00,UM Alto Alegre - Móvel,CE03,CO,664.0,ug/m3,automatico,2019,9,20,07,,2019-09-20 07:00:00
2019-09-20,2019-09-20,08:00:00,UM Alto Alegre - Móvel,CE03,CO,538.0,ug/m3,automatico,2019,9,20,08,,2019-09-20 08:00:00
2019-09-20,2019-09-20,09:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,20,09,,2019-09-20 09:00:00
2019-09-20,2019-09-20,10:00:00,UM Alto Alegre - Móvel,CE03,CO,561.0,ug/m3,automatico,2019,9,20,10,,2019-09-20 10:00:00
2019-09-20,2019-09-20,11:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,20,11,,2019-09-20 11:00:00
2019-09-20,2019-09-20,12:00:00,UM Alto Alegre - Móvel,CE03,CO,721.0,ug/m3,automatico,2019,9,20,12,,2019-09-20 12:00:00
2019-09-20,2019-09-20,13:00:00,UM Alto Alegre - Móvel,CE03,CO,1008.0,ug/m3,automatico,2019,9,20,13,,2019-09-20 13:00:00
2019-09-20,2019-09-20,14:00:00,UM Alto Alegre - Móvel,CE03,CO,824.0,ug/m3,automatico,2019,9,20,14,,2019-09-20 14:00:00
2019-09-20,2019-09-20,15:00:00,UM Alto Alegre - Móvel,CE03,CO,859.0,ug/m3,automatico,2019,9,20,15,,2019-09-20 15:00:00
2019-09-20,2019-09-20,16:00:00,UM Alto Alegre - Móvel,CE03,CO,950.0,ug/m3,automatico,2019,9,20,16,,2019-09-20 16:00:00
2019-09-20,2019-09-20,17:00:00,UM Alto Alegre - Móvel,CE03,CO,802.0,ug/m3,automatico,2019,9,20,17,,2019-09-20 17:00:00
2019-09-20,2019-09-20,18:00:00,UM Alto Alegre - Móvel,CE03,CO,1076.0,ug/m3,automatico,2019,9,20,18,,2019-09-20 18:00:00
2019-09-20,2019-09-20,19:00:00,UM Alto Alegre - Móvel,CE03,CO,882.0,ug/m3,automatico,2019,9,20,19,,2019-09-20 19:00:00
2019-09-20,2019-09-20,20:00:00,UM Alto Alegre - Móvel,CE03,CO,756.0,ug/m3,automatico,2019,9,20,20,,2019-09-20 20:00:00
2019-09-20,2019-09-20,21:00:00,UM Alto Alegre - Móvel,CE03,CO,859.0,ug/m3,automatico,2019,9,20,21,,2019-09-20 21:00:00
2019-09-20,2019-09-20,22:00:00,UM Alto Alegre - Móvel,CE03,CO,721.0,ug/m3,automatico,2019,9,20,22,,2019-09-20 22:00:00
2019-09-20,2019-09-20,23:00:00,UM Alto Alegre - Móvel,CE03,CO,893.0,ug/m3,automatico,2019,9,20,23,,2019-09-20 23:00:00
2019-09-21,2019-09-21,00:00:00,UM Alto Alegre - Móvel,CE03,CO,733.0,ug/m3,automatico,2019,9,21,00,,2019-09-21 00:00:00
2019-09-21,2019-09-21,01:00:00,UM Alto Alegre - Móvel,CE03,CO,664.0,ug/m3,automatico,2019,9,21,01,,2019-09-21 01:00:00
2019-09-21,2019-09-21,02:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,21,02,,2019-09-21 02:00:00
2019-09-21,2019-09-21,03:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,21,03,,2019-09-21 03:00:00
2019-09-21,2019-09-21,04:00:00,UM Alto Alegre - Móvel,CE03,CO,458.0,ug/m3,automatico,2019,9,21,04,,2019-09-21 04:00:00
2019-09-21,2019-09-21,05:00:00,UM Alto Alegre - Móvel,CE03,CO,447.0,ug/m3,automatico,2019,9,21,05,,2019-09-21 05:00:00
2019-09-21,2019-09-21,06:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,21,06,,2019-09-21 06:00:00
2019-09-21,2019-09-21,07:00:00,UM Alto Alegre - Móvel,CE03,CO,458.0,ug/m3,automatico,2019,9,21,07,,2019-09-21 07:00:00
2019-09-21,2019-09-21,08:00:00,UM Alto Alegre - Móvel,CE03,CO,458.0,ug/m3,automatico,2019,9,21,08,,2019-09-21 08:00:00
2019-09-21,2019-09-21,09:00:00,UM Alto Alegre - Móvel,CE03,CO,447.0,ug/m3,automatico,2019,9,21,09,,2019-09-21 09:00:00
2019-09-21,2019-09-21,10:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,21,10,,2019-09-21 10:00:00
2019-09-21,2019-09-21,11:00:00,UM Alto Alegre - Móvel,CE03,CO,641.0,ug/m3,automatico,2019,9,21,11,,2019-09-21 11:00:00
2019-09-21,2019-09-21,12:00:00,UM Alto Alegre - Móvel,CE03,CO,962.0,ug/m3,automatico,2019,9,21,12,,2019-09-21 12:00:00
2019-09-21,2019-09-21,13:00:00,UM Alto Alegre - Móvel,CE03,CO,916.0,ug/m3,automatico,2019,9,21,13,,2019-09-21 13:00:00
2019-09-21,2019-09-21,14:00:00,UM Alto Alegre - Móvel,CE03,CO,859.0,ug/m3,automatico,2019,9,21,14,,2019-09-21 14:00:00
2019-09-21,2019-09-21,15:00:00,UM Alto Alegre - Móvel,CE03,CO,905.0,ug/m3,automatico,2019,9,21,15,,2019-09-21 15:00:00
2019-09-21,2019-09-21,16:00:00,UM Alto Alegre - Móvel,CE03,CO,779.0,ug/m3,automatico,2019,9,21,16,,2019-09-21 16:00:00
2019-09-21,2019-09-21,17:00:00,UM Alto Alegre - Móvel,CE03,CO,1042.0,ug/m3,automatico,2019,9,21,17,,2019-09-21 17:00:00
2019-09-21,2019-09-21,18:00:00,UM Alto Alegre - Móvel,CE03,CO,1328.0,ug/m3,automatico,2019,9,21,18,,2019-09-21 18:00:00
2019-09-21,2019-09-21,19:00:00,UM Alto Alegre - Móvel,CE03,CO,1225.0,ug/m3,automatico,2019,9,21,19,,2019-09-21 19:00:00
2019-09-21,2019-09-21,20:00:00,UM Alto Alegre - Móvel,CE03,CO,1111.0,ug/m3,automatico,2019,9,21,20,,2019-09-21 20:00:00
2019-09-21,2019-09-21,21:00:00,UM Alto Alegre - Móvel,CE03,CO,1099.0,ug/m3,automatico,2019,9,21,21,,2019-09-21 21:00:00
2019-09-21,2019-09-21,22:00:00,UM Alto Alegre - Móvel,CE03,CO,1202.0,ug/m3,automatico,2019,9,21,22,,2019-09-21 22:00:00
2019-09-21,2019-09-21,23:00:00,UM Alto Alegre - Móvel,CE03,CO,1076.0,ug/m3,automatico,2019,9,21,23,,2019-09-21 23:00:00
2019-09-22,2019-09-22,00:00:00,UM Alto Alegre - Móvel,CE03,CO,1145.0,ug/m3,automatico,2019,9,22,00,,2019-09-22 00:00:00
2019-09-22,2019-09-22,01:00:00,UM Alto Alegre - Móvel,CE03,CO,1088.0,ug/m3,automatico,2019,9,22,01,,2019-09-22 01:00:00
2019-09-22,2019-09-22,02:00:00,UM Alto Alegre - Móvel,CE03,CO,1053.0,ug/m3,automatico,2019,9,22,02,,2019-09-22 02:00:00
2019-09-22,2019-09-22,03:00:00,UM Alto Alegre - Móvel,CE03,CO,767.0,ug/m3,automatico,2019,9,22,03,,2019-09-22 03:00:00
2019-09-22,2019-09-22,04:00:00,UM Alto Alegre - Móvel,CE03,CO,1156.0,ug/m3,automatico,2019,9,22,04,,2019-09-22 04:00:00
2019-09-22,2019-09-22,05:00:00,UM Alto Alegre - Móvel,CE03,CO,939.0,ug/m3,automatico,2019,9,22,05,,2019-09-22 05:00:00
2019-09-22,2019-09-22,06:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,22,06,,2019-09-22 06:00:00
2019-09-22,2019-09-22,07:00:00,UM Alto Alegre - Móvel,CE03,CO,664.0,ug/m3,automatico,2019,9,22,07,,2019-09-22 07:00:00
2019-09-22,2019-09-22,08:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,22,08,,2019-09-22 08:00:00
2019-09-22,2019-09-22,09:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,22,09,,2019-09-22 09:00:00
2019-09-22,2019-09-22,10:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,22,10,,2019-09-22 10:00:00
2019-09-22,2019-09-22,11:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,22,11,,2019-09-22 11:00:00
2019-09-22,2019-09-22,12:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,22,12,,2019-09-22 12:00:00
2019-09-22,2019-09-22,13:00:00,UM Alto Alegre - Móvel,CE03,CO,950.0,ug/m3,automatico,2019,9,22,13,,2019-09-22 13:00:00
2019-09-22,2019-09-22,14:00:00,UM Alto Alegre - Móvel,CE03,CO,905.0,ug/m3,automatico,2019,9,22,14,,2019-09-22 14:00:00
2019-09-22,2019-09-22,15:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,22,15,,2019-09-22 15:00:00
2019-09-22,2019-09-22,16:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,22,16,,2019-09-22 16:00:00
2019-09-22,2019-09-22,17:00:00,UM Alto Alegre - Móvel,CE03,CO,802.0,ug/m3,automatico,2019,9,22,17,,2019-09-22 17:00:00
2019-09-22,2019-09-22,18:00:00,UM Alto Alegre - Móvel,CE03,CO,927.0,ug/m3,automatico,2019,9,22,18,,2019-09-22 18:00:00
2019-09-22,2019-09-22,19:00:00,UM Alto Alegre - Móvel,CE03,CO,996.0,ug/m3,automatico,2019,9,22,19,,2019-09-22 19:00:00
2019-09-22,2019-09-22,20:00:00,UM Alto Alegre - Móvel,CE03,CO,1214.0,ug/m3,automatico,2019,9,22,20,,2019-09-22 20:00:00
2019-09-22,2019-09-22,21:00:00,UM Alto Alegre - Móvel,CE03,CO,996.0,ug/m3,automatico,2019,9,22,21,,2019-09-22 21:00:00
2019-09-22,2019-09-22,22:00:00,UM Alto Alegre - Móvel,CE03,CO,595.0,ug/m3,automatico,2019,9,22,22,,2019-09-22 22:00:00
2019-09-22,2019-09-22,23:00:00,UM Alto Alegre - Móvel,CE03,CO,733.0,ug/m3,automatico,2019,9,22,23,,2019-09-22 23:00:00
2019-09-23,2019-09-23,00:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,23,00,,2019-09-23 00:00:00
2019-09-23,2019-09-23,01:00:00,UM Alto Alegre - Móvel,CE03,CO,504.0,ug/m3,automatico,2019,9,23,01,,2019-09-23 01:00:00
2019-09-23,2019-09-23,02:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,23,02,,2019-09-23 02:00:00
2019-09-23,2019-09-23,03:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,23,03,,2019-09-23 03:00:00
2019-09-23,2019-09-23,04:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,23,04,,2019-09-23 04:00:00
2019-09-23,2019-09-23,05:00:00,UM Alto Alegre - Móvel,CE03,CO,469.0,ug/m3,automatico,2019,9,23,05,,2019-09-23 05:00:00
2019-09-23,2019-09-23,06:00:00,UM Alto Alegre - Móvel,CE03,CO,504.0,ug/m3,automatico,2019,9,23,06,,2019-09-23 06:00:00
2019-09-23,2019-09-23,07:00:00,UM Alto Alegre - Móvel,CE03,CO,595.0,ug/m3,automatico,2019,9,23,07,,2019-09-23 07:00:00
2019-09-23,2019-09-23,08:00:00,UM Alto Alegre - Móvel,CE03,CO,561.0,ug/m3,automatico,2019,9,23,08,,2019-09-23 08:00:00
2019-09-23,2019-09-23,09:00:00,UM Alto Alegre - Móvel,CE03,CO,538.0,ug/m3,automatico,2019,9,23,09,,2019-09-23 09:00:00
2019-09-23,2019-09-23,10:00:00,UM Alto Alegre - Móvel,CE03,CO,572.0,ug/m3,automatico,2019,9,23,10,,2019-09-23 10:00:00
2019-09-23,2019-09-23,11:00:00,UM Alto Alegre - Móvel,CE03,CO,641.0,ug/m3,automatico,2019,9,23,11,,2019-09-23 11:00:00
2019-09-23,2019-09-23,12:00:00,UM Alto Alegre - Móvel,CE03,CO,698.0,ug/m3,automatico,2019,9,23,12,,2019-09-23 12:00:00
2019-09-23,2019-09-23,13:00:00,UM Alto Alegre - Móvel,CE03,CO,836.0,ug/m3,automatico,2019,9,23,13,,2019-09-23 13:00:00
2019-09-23,2019-09-23,14:00:00,UM Alto Alegre - Móvel,CE03,CO,802.0,ug/m3,automatico,2019,9,23,14,,2019-09-23 14:00:00
2019-09-23,2019-09-23,15:00:00,UM Alto Alegre - Móvel,CE03,CO,882.0,ug/m3,automatico,2019,9,23,15,,2019-09-23 15:00:00
2019-09-23,2019-09-23,16:00:00,UM Alto Alegre - Móvel,CE03,CO,973.0,ug/m3,automatico,2019,9,23,16,,2019-09-23 16:00:00
2019-09-23,2019-09-23,17:00:00,UM Alto Alegre - Móvel,CE03,CO,1088.0,ug/m3,automatico,2019,9,23,17,,2019-09-23 17:00:00
2019-09-23,2019-09-23,18:00:00,UM Alto Alegre - Móvel,CE03,CO,927.0,ug/m3,automatico,2019,9,23,18,,2019-09-23 18:00:00
2019-09-23,2019-09-23,19:00:00,UM Alto Alegre - Móvel,CE03,CO,790.0,ug/m3,automatico,2019,9,23,19,,2019-09-23 19:00:00
2019-09-23,2019-09-23,20:00:00,UM Alto Alegre - Móvel,CE03,CO,687.0,ug/m3,automatico,2019,9,23,20,,2019-09-23 20:00:00
2019-09-23,2019-09-23,21:00:00,UM Alto Alegre - Móvel,CE03,CO,687.0,ug/m3,automatico,2019,9,23,21,,2019-09-23 21:00:00
2019-09-23,2019-09-23,22:00:00,UM Alto Alegre - Móvel,CE03,CO,950.0,ug/m3,automatico,2019,9,23,22,,2019-09-23 22:00:00
2019-09-23,2019-09-23,23:00:00,UM Alto Alegre - Móvel,CE03,CO,847.0,ug/m3,automatico,2019,9,23,23,,2019-09-23 23:00:00
2019-09-24,2019-09-24,00:00:00,UM Alto Alegre - Móvel,CE03,CO,847.0,ug/m3,automatico,2019,9,24,00,,2019-09-24 00:00:00
2019-09-24,2019-09-24,01:00:00,UM Alto Alegre - Móvel,CE03,CO,893.0,ug/m3,automatico,2019,9,24,01,,2019-09-24 01:00:00
2019-09-24,2019-09-24,02:00:00,UM Alto Alegre - Móvel,CE03,CO,550.0,ug/m3,automatico,2019,9,24,02,,2019-09-24 02:00:00
2019-09-24,2019-09-24,03:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,24,03,,2019-09-24 03:00:00
2019-09-24,2019-09-24,04:00:00,UM Alto Alegre - Móvel,CE03,CO,458.0,ug/m3,automatico,2019,9,24,04,,2019-09-24 04:00:00
2019-09-24,2019-09-24,05:00:00,UM Alto Alegre - Móvel,CE03,CO,481.0,ug/m3,automatico,2019,9,24,05,,2019-09-24 05:00:00
2019-09-24,2019-09-24,06:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,24,06,,2019-09-24 06:00:00
2019-09-24,2019-09-24,07:00:00,UM Alto Alegre - Móvel,CE03,CO,584.0,ug/m3,automatico,2019,9,24,07,,2019-09-24 07:00:00
2019-09-24,2019-09-24,08:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,24,08,,2019-09-24 08:00:00
2019-09-24,2019-09-24,09:00:00,UM Alto Alegre - Móvel,CE03,CO,492.0,ug/m3,automatico,2019,9,24,09,,2019-09-24 09:00:00
2019-09-24,2019-09-24,10:00:00,UM Alto Alegre - Móvel,CE03,CO,538.0,ug/m3,automatico,2019,9,24,10,,2019-09-24 10:00:00
2019-09-24,2019-09-24,11:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,24,11,,2019-09-24 11:00:00
2019-09-24,2019-09-24,12:00:00,UM Alto Alegre - Móvel,CE03,CO,653.0,ug/m3,automatico,2019,9,24,12,,2019-09-24 12:00:00
2019-09-24,2019-09-24,13:00:00,UM Alto Alegre - Móvel,CE03,CO,618.0,ug/m3,automatico,2019,9,24,13,,2019-09-24 13:00:00
2019-09-24,2019-09-24,14:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,24,14,,2019-09-24 14:00:00
2019-09-24,2019-09-24,15:00:00,UM Alto Alegre - Móvel,CE03,CO,630.0,ug/m3,automatico,2019,9,24,15,,2019-09-24 15:00:00
2019-09-24,2019-09-24,16:00:00,UM Alto Alegre - Móvel,CE03,CO,767.0,ug/m3,automatico,2019,9,24,16,,2019-09-24 16:00:00
