Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-01,00:00:00,VR - Centro,RJ66,MP10,25.79,ug/m3,manual
2018-01-07,00:00:00,VR - Centro,RJ66,MP10,13.7,ug/m3,manual
2018-01-13,00:00:00,VR - Centro,RJ66,MP10,26.66,ug/m3,manual
2018-01-19,00:00:00,VR - Centro,RJ66,MP10,21.23,ug/m3,manual
2018-01-25,00:00:00,VR - Centro,RJ66,MP10,26.45,ug/m3,manual
2018-01-31,00:00:00,VR - Centro,RJ66,MP10,15.8,ug/m3,manual
2018-02-06,00:00:00,VR - Centro,RJ66,MP10,13.71,ug/m3,manual
2018-02-12,00:00:00,VR - Centro,RJ66,MP10,20.98,ug/m3,manual
2018-02-18,00:00:00,VR - Centro,RJ66,MP10,14.93,ug/m3,manual
2018-02-24,00:00:00,VR - Centro,RJ66,MP10,11.79,ug/m3,manual
2018-03-02,00:00:00,VR - Centro,RJ66,MP10,39.68,ug/m3,manual
2018-03-08,00:00:00,VR - Centro,RJ66,MP10,11.28,ug/m3,manual
2018-03-14,00:00:00,VR - Centro,RJ66,MP10,28.3,ug/m3,manual
2018-03-20,00:00:00,VR - Centro,RJ66,MP10,33.71,ug/m3,manual
2018-03-26,00:00:00,VR - Centro,RJ66,MP10,22.28,ug/m3,manual
2018-04-01,00:00:00,VR - Centro,RJ66,MP10,23.93,ug/m3,manual
2018-04-07,00:00:00,VR - Centro,RJ66,MP10,12.05,ug/m3,manual
2018-04-13,00:00:00,VR - Centro,RJ66,MP10,25.71,ug/m3,manual
2018-04-19,00:00:00,VR - Centro,RJ66,MP10,19.25,ug/m3,manual
2018-04-25,00:00:00,VR - Centro,RJ66,MP10,26.45,ug/m3,manual
2018-05-01,00:00:00,VR - Centro,RJ66,MP10,31.69,ug/m3,manual
2018-05-07,00:00:00,VR - Centro,RJ66,MP10,34.87,ug/m3,manual
2018-05-13,00:00:00,VR - Centro,RJ66,MP10,12.21,ug/m3,manual
2018-05-19,00:00:00,VR - Centro,RJ66,MP10,54.16,ug/m3,manual
2018-05-25,00:00:00,VR - Centro,RJ66,MP10,11.39,ug/m3,manual
2018-05-31,00:00:00,VR - Centro,RJ66,MP10,25.61,ug/m3,manual
2018-06-06,00:00:00,VR - Centro,RJ66,MP10,36.27,ug/m3,manual
2018-06-12,00:00:00,VR - Centro,RJ66,MP10,65.53,ug/m3,manual
2018-06-18,00:00:00,VR - Centro,RJ66,MP10,17.75,ug/m3,manual
2018-06-24,00:00:00,VR - Centro,RJ66,MP10,21.12,ug/m3,manual
2018-06-30,00:00:00,VR - Centro,RJ66,MP10,40.15,ug/m3,manual
2018-07-06,00:00:00,VR - Centro,RJ66,MP10,50.76,ug/m3,manual
2018-07-12,00:00:00,VR - Centro,RJ66,MP10,23.04,ug/m3,manual
2018-07-18,00:00:00,VR - Centro,RJ66,MP10,14.68,ug/m3,manual
2018-07-24,00:00:00,VR - Centro,RJ66,MP10,49.41,ug/m3,manual
2018-07-30,00:00:00,VR - Centro,RJ66,MP10,32.85,ug/m3,manual
2018-08-05,00:00:00,VR - Centro,RJ66,MP10,21.51,ug/m3,manual
2018-08-11,00:00:00,VR - Centro,RJ66,MP10,27.01,ug/m3,manual
2018-08-17,00:00:00,VR - Centro,RJ66,MP10,19.61,ug/m3,manual
2018-08-23,00:00:00,VR - Centro,RJ66,MP10,32.88,ug/m3,manual
2018-08-29,00:00:00,VR - Centro,RJ66,MP10,22.94,ug/m3,manual
2018-09-04,00:00:00,VR - Centro,RJ66,MP10,34.47,ug/m3,manual
2018-09-10,00:00:00,VR - Centro,RJ66,MP10,22.59,ug/m3,manual
2018-09-16,00:00:00,VR - Centro,RJ66,MP10,18.84,ug/m3,manual
2018-09-22,00:00:00,VR - Centro,RJ66,MP10,22.55,ug/m3,manual
2018-09-28,00:00:00,VR - Centro,RJ66,MP10,23.52,ug/m3,manual
2018-10-04,00:00:00,VR - Centro,RJ66,MP10,64.72,ug/m3,manual
2018-10-10,00:00:00,VR - Centro,RJ66,MP10,48.67,ug/m3,manual
2018-10-16,00:00:00,VR - Centro,RJ66,MP10,19.3,ug/m3,manual
2018-10-22,00:00:00,VR - Centro,RJ66,MP10,19.95,ug/m3,manual
2018-10-28,00:00:00,VR - Centro,RJ66,MP10,10.59,ug/m3,manual
2018-11-03,00:00:00,VR - Centro,RJ66,MP10,26.04,ug/m3,manual
2018-11-09,00:00:00,VR - Centro,RJ66,MP10,10.68,ug/m3,manual
2018-11-15,00:00:00,VR - Centro,RJ66,MP10,19.38,ug/m3,manual
2018-11-21,00:00:00,VR - Centro,RJ66,MP10,7.34,ug/m3,manual
2018-11-27,00:00:00,VR - Centro,RJ66,MP10,6.23,ug/m3,manual
2018-12-03,00:00:00,VR - Centro,RJ66,MP10,16.65,ug/m3,manual
2018-12-09,00:00:00,VR - Centro,RJ66,MP10,15.36,ug/m3,manual
2018-12-15,00:00:00,VR - Centro,RJ66,MP10,27.73,ug/m3,manual
2018-12-21,00:00:00,VR - Centro,RJ66,MP10,36.28,ug/m3,manual
2018-12-27,00:00:00,VR - Centro,RJ66,MP10,17.1,ug/m3,manual
2018-01-01,00:00:00,VR - Centro,RJ66,PTS,53.1,ug/m3,manual
2018-01-07,00:00:00,VR - Centro,RJ66,PTS,31.01,ug/m3,manual
2018-01-13,00:00:00,VR - Centro,RJ66,PTS,75.49,ug/m3,manual
2018-01-19,00:00:00,VR - Centro,RJ66,PTS,51.77,ug/m3,manual
2018-01-25,00:00:00,VR - Centro,RJ66,PTS,63.9,ug/m3,manual
2018-01-31,00:00:00,VR - Centro,RJ66,PTS,41.82,ug/m3,manual
2018-02-06,00:00:00,VR - Centro,RJ66,PTS,26.85,ug/m3,manual
2018-02-12,00:00:00,VR - Centro,RJ66,PTS,57.99,ug/m3,manual
2018-02-18,00:00:00,VR - Centro,RJ66,PTS,33.48,ug/m3,manual
2018-02-24,00:00:00,VR - Centro,RJ66,PTS,25.35,ug/m3,manual
2018-03-02,00:00:00,VR - Centro,RJ66,PTS,46.68,ug/m3,manual
2018-03-08,00:00:00,VR - Centro,RJ66,PTS,16.88,ug/m3,manual
2018-03-14,00:00:00,VR - Centro,RJ66,PTS,56,ug/m3,manual
2018-03-20,00:00:00,VR - Centro,RJ66,PTS,77.67,ug/m3,manual
2018-03-26,00:00:00,VR - Centro,RJ66,PTS,26.18,ug/m3,manual
2018-04-01,00:00:00,VR - Centro,RJ66,PTS,58.51,ug/m3,manual
2018-04-07,00:00:00,VR - Centro,RJ66,PTS,21.17,ug/m3,manual
2018-04-13,00:00:00,VR - Centro,RJ66,PTS,92.89,ug/m3,manual
2018-04-19,00:00:00,VR - Centro,RJ66,PTS,36.1,ug/m3,manual
2018-04-25,00:00:00,VR - Centro,RJ66,PTS,63.9,ug/m3,manual
2018-05-01,00:00:00,VR - Centro,RJ66,PTS,115.58,ug/m3,manual
2018-05-07,00:00:00,VR - Centro,RJ66,PTS,72.68,ug/m3,manual
2018-05-13,00:00:00,VR - Centro,RJ66,PTS,25.08,ug/m3,manual
2018-05-19,00:00:00,VR - Centro,RJ66,PTS,121.41,ug/m3,manual
2018-05-25,00:00:00,VR - Centro,RJ66,PTS,46.13,ug/m3,manual
2018-05-31,00:00:00,VR - Centro,RJ66,PTS,45.22,ug/m3,manual
2018-06-06,00:00:00,VR - Centro,RJ66,PTS,77.09,ug/m3,manual
2018-06-12,00:00:00,VR - Centro,RJ66,PTS,192.89,ug/m3,manual
2018-06-18,00:00:00,VR - Centro,RJ66,PTS,46.23,ug/m3,manual
2018-06-24,00:00:00,VR - Centro,RJ66,PTS,117.92,ug/m3,manual
2018-06-30,00:00:00,VR - Centro,RJ66,PTS,114.72,ug/m3,manual
2018-07-12,00:00:00,VR - Centro,RJ66,PTS,66.5,ug/m3,manual
2018-07-18,00:00:00,VR - Centro,RJ66,PTS,86.83,ug/m3,manual
2018-07-24,00:00:00,VR - Centro,RJ66,PTS,99.26,ug/m3,manual
2018-07-30,00:00:00,VR - Centro,RJ66,PTS,95.78,ug/m3,manual
2018-08-05,00:00:00,VR - Centro,RJ66,PTS,91.33,ug/m3,manual
2018-08-11,00:00:00,VR - Centro,RJ66,PTS,55.79,ug/m3,manual
2018-08-17,00:00:00,VR - Centro,RJ66,PTS,36.04,ug/m3,manual
2018-08-23,00:00:00,VR - Centro,RJ66,PTS,63.16,ug/m3,manual
2018-08-29,00:00:00,VR - Centro,RJ66,PTS,45.25,ug/m3,manual
2018-09-04,00:00:00,VR - Centro,RJ66,PTS,99.87,ug/m3,manual
2018-09-10,00:00:00,VR - Centro,RJ66,PTS,42.09,ug/m3,manual
2018-09-16,00:00:00,VR - Centro,RJ66,PTS,67.7,ug/m3,manual
2018-09-22,00:00:00,VR - Centro,RJ66,PTS,54.36,ug/m3,manual
2018-09-28,00:00:00,VR - Centro,RJ66,PTS,44.85,ug/m3,manual
2018-10-04,00:00:00,VR - Centro,RJ66,PTS,40.38,ug/m3,manual
2018-10-10,00:00:00,VR - Centro,RJ66,PTS,111.38,ug/m3,manual
2018-10-16,00:00:00,VR - Centro,RJ66,PTS,30.43,ug/m3,manual
2018-10-22,00:00:00,VR - Centro,RJ66,PTS,33.6,ug/m3,manual
2018-10-28,00:00:00,VR - Centro,RJ66,PTS,24.49,ug/m3,manual
2018-11-03,00:00:00,VR - Centro,RJ66,PTS,54.86,ug/m3,manual
2018-11-09,00:00:00,VR - Centro,RJ66,PTS,21.77,ug/m3,manual
2018-11-15,00:00:00,VR - Centro,RJ66,PTS,36.64,ug/m3,manual
2018-11-21,00:00:00,VR - Centro,RJ66,PTS,16.11,ug/m3,manual
2018-11-27,00:00:00,VR - Centro,RJ66,PTS,40.75,ug/m3,manual
2018-12-03,00:00:00,VR - Centro,RJ66,PTS,24.36,ug/m3,manual
2018-12-09,00:00:00,VR - Centro,RJ66,PTS,47.73,ug/m3,manual
2018-12-15,00:00:00,VR - Centro,RJ66,PTS,100.81,ug/m3,manual
2018-12-21,00:00:00,VR - Centro,RJ66,PTS,80.59,ug/m3,manual
2018-12-27,00:00:00,VR - Centro,RJ66,PTS,27.39,ug/m3,manual
2018-01-01,00:00:00,VR - Conforto,RJ64,MP10,28.66,ug/m3,manual
2018-01-07,00:00:00,VR - Conforto,RJ64,MP10,20.56,ug/m3,manual
2018-01-13,00:00:00,VR - Conforto,RJ64,MP10,31.97,ug/m3,manual
2018-01-19,00:00:00,VR - Conforto,RJ64,MP10,34.09,ug/m3,manual
2018-01-25,00:00:00,VR - Conforto,RJ64,MP10,22.75,ug/m3,manual
2018-01-31,00:00:00,VR - Conforto,RJ64,MP10,22.67,ug/m3,manual
2018-02-06,00:00:00,VR - Conforto,RJ64,MP10,19.35,ug/m3,manual
2018-02-12,00:00:00,VR - Conforto,RJ64,MP10,25.01,ug/m3,manual
2018-02-24,00:00:00,VR - Conforto,RJ64,MP10,13.68,ug/m3,manual
2018-03-02,00:00:00,VR - Conforto,RJ64,MP10,32.71,ug/m3,manual
2018-03-08,00:00:00,VR - Conforto,RJ64,MP10,15.63,ug/m3,manual
2018-03-14,00:00:00,VR - Conforto,RJ64,MP10,34.86,ug/m3,manual
2018-03-20,00:00:00,VR - Conforto,RJ64,MP10,34.97,ug/m3,manual
2018-03-26,00:00:00,VR - Conforto,RJ64,MP10,16.02,ug/m3,manual
2018-04-01,00:00:00,VR - Conforto,RJ64,MP10,29.15,ug/m3,manual
2018-04-07,00:00:00,VR - Conforto,RJ64,MP10,14.69,ug/m3,manual
2018-04-13,00:00:00,VR - Conforto,RJ64,MP10,28.31,ug/m3,manual
2018-04-19,00:00:00,VR - Conforto,RJ64,MP10,31.15,ug/m3,manual
2018-04-25,00:00:00,VR - Conforto,RJ64,MP10,22.75,ug/m3,manual
2018-05-01,00:00:00,VR - Conforto,RJ64,MP10,37.21,ug/m3,manual
2018-05-07,00:00:00,VR - Conforto,RJ64,MP10,25.05,ug/m3,manual
2018-05-13,00:00:00,VR - Conforto,RJ64,MP10,12.5,ug/m3,manual
2018-05-19,00:00:00,VR - Conforto,RJ64,MP10,54.49,ug/m3,manual
2018-05-25,00:00:00,VR - Conforto,RJ64,MP10,26.19,ug/m3,manual
2018-05-31,00:00:00,VR - Conforto,RJ64,MP10,28.27,ug/m3,manual
2018-06-06,00:00:00,VR - Conforto,RJ64,MP10,40.06,ug/m3,manual
2018-06-12,00:00:00,VR - Conforto,RJ64,MP10,46.29,ug/m3,manual
2018-06-18,00:00:00,VR - Conforto,RJ64,MP10,20.84,ug/m3,manual
2018-06-24,00:00:00,VR - Conforto,RJ64,MP10,28.7,ug/m3,manual
2018-06-30,00:00:00,VR - Conforto,RJ64,MP10,41.12,ug/m3,manual
2018-07-06,00:00:00,VR - Conforto,RJ64,MP10,44.55,ug/m3,manual
2018-07-12,00:00:00,VR - Conforto,RJ64,MP10,24.6,ug/m3,manual
2018-07-24,00:00:00,VR - Conforto,RJ64,MP10,48.09,ug/m3,manual
2018-07-30,00:00:00,VR - Conforto,RJ64,MP10,61.26,ug/m3,manual
2018-08-11,00:00:00,VR - Conforto,RJ64,MP10,29.72,ug/m3,manual
2018-08-17,00:00:00,VR - Conforto,RJ64,MP10,24.32,ug/m3,manual
2018-08-23,00:00:00,VR - Conforto,RJ64,MP10,34.36,ug/m3,manual
2018-08-29,00:00:00,VR - Conforto,RJ64,MP10,18.35,ug/m3,manual
2018-09-04,00:00:00,VR - Conforto,RJ64,MP10,25.68,ug/m3,manual
2018-09-10,00:00:00,VR - Conforto,RJ64,MP10,23.39,ug/m3,manual
2018-09-16,00:00:00,VR - Conforto,RJ64,MP10,20.19,ug/m3,manual
2018-09-22,00:00:00,VR - Conforto,RJ64,MP10,26.27,ug/m3,manual
2018-09-28,00:00:00,VR - Conforto,RJ64,MP10,22.28,ug/m3,manual
2018-10-04,00:00:00,VR - Conforto,RJ64,MP10,32.71,ug/m3,manual
2018-10-10,00:00:00,VR - Conforto,RJ64,MP10,38.73,ug/m3,manual
2018-10-16,00:00:00,VR - Conforto,RJ64,MP10,19.27,ug/m3,manual
2018-10-22,00:00:00,VR - Conforto,RJ64,MP10,28.66,ug/m3,manual
2018-10-28,00:00:00,VR - Conforto,RJ64,MP10,14.92,ug/m3,manual
2018-11-03,00:00:00,VR - Conforto,RJ64,MP10,45.46,ug/m3,manual
2018-11-09,00:00:00,VR - Conforto,RJ64,MP10,18.59,ug/m3,manual
2018-11-15,00:00:00,VR - Conforto,RJ64,MP10,32.12,ug/m3,manual
2018-11-21,00:00:00,VR - Conforto,RJ64,MP10,12.15,ug/m3,manual
2018-11-27,00:00:00,VR - Conforto,RJ64,MP10,36.38,ug/m3,manual
2018-12-03,00:00:00,VR - Conforto,RJ64,MP10,12.75,ug/m3,manual
2018-12-09,00:00:00,VR - Conforto,RJ64,MP10,18.95,ug/m3,manual
2018-12-15,00:00:00,VR - Conforto,RJ64,MP10,43.68,ug/m3,manual
2018-12-21,00:00:00,VR - Conforto,RJ64,MP10,46.49,ug/m3,manual
2018-12-27,00:00:00,VR - Conforto,RJ64,MP10,20.95,ug/m3,manual
2018-01-01,00:00:00,VR - Conforto,RJ64,PTS,77.02,ug/m3,manual
2018-01-07,00:00:00,VR - Conforto,RJ64,PTS,52.92,ug/m3,manual
2018-01-13,00:00:00,VR - Conforto,RJ64,PTS,97.54,ug/m3,manual
2018-01-19,00:00:00,VR - Conforto,RJ64,PTS,95.29,ug/m3,manual
2018-01-25,00:00:00,VR - Conforto,RJ64,PTS,50.41,ug/m3,manual
2018-01-31,00:00:00,VR - Conforto,RJ64,PTS,55.53,ug/m3,manual
2018-02-06,00:00:00,VR - Conforto,RJ64,PTS,45.53,ug/m3,manual
2018-02-12,00:00:00,VR - Conforto,RJ64,PTS,76.47,ug/m3,manual
2018-02-24,00:00:00,VR - Conforto,RJ64,PTS,32.61,ug/m3,manual
2018-03-02,00:00:00,VR - Conforto,RJ64,PTS,77.99,ug/m3,manual
2018-03-08,00:00:00,VR - Conforto,RJ64,PTS,31.75,ug/m3,manual
2018-03-14,00:00:00,VR - Conforto,RJ64,PTS,59.52,ug/m3,manual
2018-03-20,00:00:00,VR - Conforto,RJ64,PTS,83.56,ug/m3,manual
2018-03-26,00:00:00,VR - Conforto,RJ64,PTS,40.45,ug/m3,manual
2018-04-01,00:00:00,VR - Conforto,RJ64,PTS,65.74,ug/m3,manual
2018-04-07,00:00:00,VR - Conforto,RJ64,PTS,38.13,ug/m3,manual
2018-04-13,00:00:00,VR - Conforto,RJ64,PTS,79.88,ug/m3,manual
2018-04-19,00:00:00,VR - Conforto,RJ64,PTS,86.1,ug/m3,manual
2018-04-25,00:00:00,VR - Conforto,RJ64,PTS,50.41,ug/m3,manual
2018-05-01,00:00:00,VR - Conforto,RJ64,PTS,109.5,ug/m3,manual
2018-05-07,00:00:00,VR - Conforto,RJ64,PTS,64,ug/m3,manual
2018-05-13,00:00:00,VR - Conforto,RJ64,PTS,37,ug/m3,manual
2018-05-19,00:00:00,VR - Conforto,RJ64,PTS,156.62,ug/m3,manual
2018-05-25,00:00:00,VR - Conforto,RJ64,PTS,68.46,ug/m3,manual
2018-05-31,00:00:00,VR - Conforto,RJ64,PTS,97.8,ug/m3,manual
2018-06-06,00:00:00,VR - Conforto,RJ64,PTS,113.43,ug/m3,manual
2018-06-12,00:00:00,VR - Conforto,RJ64,PTS,102.54,ug/m3,manual
2018-06-18,00:00:00,VR - Conforto,RJ64,PTS,59.28,ug/m3,manual
2018-06-24,00:00:00,VR - Conforto,RJ64,PTS,197.7,ug/m3,manual
2018-06-30,00:00:00,VR - Conforto,RJ64,PTS,125.24,ug/m3,manual
2018-07-06,00:00:00,VR - Conforto,RJ64,PTS,147.68,ug/m3,manual
2018-07-12,00:00:00,VR - Conforto,RJ64,PTS,74.42,ug/m3,manual
2018-07-18,00:00:00,VR - Conforto,RJ64,PTS,76.36,ug/m3,manual
2018-07-24,00:00:00,VR - Conforto,RJ64,PTS,100.21,ug/m3,manual
2018-07-30,00:00:00,VR - Conforto,RJ64,PTS,142.13,ug/m3,manual
2018-08-05,00:00:00,VR - Conforto,RJ64,PTS,106.64,ug/m3,manual
2018-08-11,00:00:00,VR - Conforto,RJ64,PTS,84.99,ug/m3,manual
2018-08-17,00:00:00,VR - Conforto,RJ64,PTS,60.99,ug/m3,manual
2018-08-23,00:00:00,VR - Conforto,RJ64,PTS,95.05,ug/m3,manual
2018-08-29,00:00:00,VR - Conforto,RJ64,PTS,47.04,ug/m3,manual
2018-09-04,00:00:00,VR - Conforto,RJ64,PTS,90.76,ug/m3,manual
2018-09-10,00:00:00,VR - Conforto,RJ64,PTS,55.5,ug/m3,manual
2018-09-16,00:00:00,VR - Conforto,RJ64,PTS,60.51,ug/m3,manual
2018-09-22,00:00:00,VR - Conforto,RJ64,PTS,83.85,ug/m3,manual
2018-09-28,00:00:00,VR - Conforto,RJ64,PTS,59.84,ug/m3,manual
2018-10-04,00:00:00,VR - Conforto,RJ64,PTS,87.12,ug/m3,manual
2018-10-10,00:00:00,VR - Conforto,RJ64,PTS,87.12,ug/m3,manual
2018-10-22,00:00:00,VR - Conforto,RJ64,PTS,62.58,ug/m3,manual
2018-10-28,00:00:00,VR - Conforto,RJ64,PTS,38.54,ug/m3,manual
2018-11-03,00:00:00,VR - Conforto,RJ64,PTS,89.13,ug/m3,manual
2018-11-09,00:00:00,VR - Conforto,RJ64,PTS,39.59,ug/m3,manual
2018-11-15,00:00:00,VR - Conforto,RJ64,PTS,0,ug/m3,manual
2018-11-21,00:00:00,VR - Conforto,RJ64,PTS,32.86,ug/m3,manual
2018-11-27,00:00:00,VR - Conforto,RJ64,PTS,59.26,ug/m3,manual
2018-12-03,00:00:00,VR - Conforto,RJ64,PTS,31.13,ug/m3,manual
2018-12-09,00:00:00,VR - Conforto,RJ64,PTS,45.26,ug/m3,manual
2018-12-15,00:00:00,VR - Conforto,RJ64,PTS,108.24,ug/m3,manual
2018-12-21,00:00:00,VR - Conforto,RJ64,PTS,110.41,ug/m3,manual
2018-12-27,00:00:00,VR - Conforto,RJ64,PTS,33.25,ug/m3,manual
2018-01-01,00:00:00,VR - Limoeiro,RJ65,MP10,29.7,ug/m3,manual
2018-01-07,00:00:00,VR - Limoeiro,RJ65,MP10,11.01,ug/m3,manual
2018-01-13,00:00:00,VR - Limoeiro,RJ65,MP10,26.51,ug/m3,manual
2018-01-19,00:00:00,VR - Limoeiro,RJ65,MP10,20.12,ug/m3,manual
2018-01-25,00:00:00,VR - Limoeiro,RJ65,MP10,22.06,ug/m3,manual
2018-01-31,00:00:00,VR - Limoeiro,RJ65,MP10,10.55,ug/m3,manual
2018-02-06,00:00:00,VR - Limoeiro,RJ65,MP10,14.36,ug/m3,manual
2018-02-12,00:00:00,VR - Limoeiro,RJ65,MP10,16.91,ug/m3,manual
2018-02-18,00:00:00,VR - Limoeiro,RJ65,MP10,11.04,ug/m3,manual
2018-02-24,00:00:00,VR - Limoeiro,RJ65,MP10,18.29,ug/m3,manual
2018-03-02,00:00:00,VR - Limoeiro,RJ65,MP10,56.19,ug/m3,manual
2018-03-08,00:00:00,VR - Limoeiro,RJ65,MP10,16.27,ug/m3,manual
2018-03-14,00:00:00,VR - Limoeiro,RJ65,MP10,23.17,ug/m3,manual
2018-03-20,00:00:00,VR - Limoeiro,RJ65,MP10,29.39,ug/m3,manual
2018-03-26,00:00:00,VR - Limoeiro,RJ65,MP10,13.79,ug/m3,manual
2018-04-01,00:00:00,VR - Limoeiro,RJ65,MP10,12.65,ug/m3,manual
2018-04-07,00:00:00,VR - Limoeiro,RJ65,MP10,11.87,ug/m3,manual
2018-04-13,00:00:00,VR - Limoeiro,RJ65,MP10,15.88,ug/m3,manual
2018-04-19,00:00:00,VR - Limoeiro,RJ65,MP10,19.99,ug/m3,manual
2018-04-25,00:00:00,VR - Limoeiro,RJ65,MP10,22.06,ug/m3,manual
2018-05-01,00:00:00,VR - Limoeiro,RJ65,MP10,31.71,ug/m3,manual
2018-05-07,00:00:00,VR - Limoeiro,RJ65,MP10,27.05,ug/m3,manual
2018-05-13,00:00:00,VR - Limoeiro,RJ65,MP10,14.29,ug/m3,manual
2018-05-19,00:00:00,VR - Limoeiro,RJ65,MP10,28.38,ug/m3,manual
2018-05-25,00:00:00,VR - Limoeiro,RJ65,MP10,23.76,ug/m3,manual
2018-05-31,00:00:00,VR - Limoeiro,RJ65,MP10,21.36,ug/m3,manual
2018-06-06,00:00:00,VR - Limoeiro,RJ65,MP10,28.29,ug/m3,manual
2018-06-12,00:00:00,VR - Limoeiro,RJ65,MP10,42.17,ug/m3,manual
2018-06-18,00:00:00,VR - Limoeiro,RJ65,MP10,10.07,ug/m3,manual
2018-06-24,00:00:00,VR - Limoeiro,RJ65,MP10,25.96,ug/m3,manual
2018-06-30,00:00:00,VR - Limoeiro,RJ65,MP10,31.62,ug/m3,manual
2018-07-06,00:00:00,VR - Limoeiro,RJ65,MP10,35.39,ug/m3,manual
2018-07-12,00:00:00,VR - Limoeiro,RJ65,MP10,19.57,ug/m3,manual
2018-07-18,00:00:00,VR - Limoeiro,RJ65,MP10,17.85,ug/m3,manual
2018-07-24,00:00:00,VR - Limoeiro,RJ65,MP10,39.25,ug/m3,manual
2018-07-30,00:00:00,VR - Limoeiro,RJ65,MP10,46.01,ug/m3,manual
2018-08-05,00:00:00,VR - Limoeiro,RJ65,MP10,34.79,ug/m3,manual
2018-08-11,00:00:00,VR - Limoeiro,RJ65,MP10,28.13,ug/m3,manual
2018-08-17,00:00:00,VR - Limoeiro,RJ65,MP10,20.92,ug/m3,manual
2018-08-23,00:00:00,VR - Limoeiro,RJ65,MP10,34.65,ug/m3,manual
2018-08-29,00:00:00,VR - Limoeiro,RJ65,MP10,19.76,ug/m3,manual
2018-09-04,00:00:00,VR - Limoeiro,RJ65,MP10,11.3,ug/m3,manual
2018-09-10,00:00:00,VR - Limoeiro,RJ65,MP10,27,ug/m3,manual
2018-09-16,00:00:00,VR - Limoeiro,RJ65,MP10,17.16,ug/m3,manual
2018-09-22,00:00:00,VR - Limoeiro,RJ65,MP10,35.31,ug/m3,manual
2018-09-28,00:00:00,VR - Limoeiro,RJ65,MP10,23.1,ug/m3,manual
2018-10-04,00:00:00,VR - Limoeiro,RJ65,MP10,49.25,ug/m3,manual
2018-10-10,00:00:00,VR - Limoeiro,RJ65,MP10,30.42,ug/m3,manual
2018-10-16,00:00:00,VR - Limoeiro,RJ65,MP10,17.37,ug/m3,manual
2018-10-22,00:00:00,VR - Limoeiro,RJ65,MP10,23.27,ug/m3,manual
2018-10-28,00:00:00,VR - Limoeiro,RJ65,MP10,19.72,ug/m3,manual
2018-11-03,00:00:00,VR - Limoeiro,RJ65,MP10,46.43,ug/m3,manual
2018-11-09,00:00:00,VR - Limoeiro,RJ65,MP10,12.81,ug/m3,manual
2018-11-15,00:00:00,VR - Limoeiro,RJ65,MP10,20.75,ug/m3,manual
2018-11-21,00:00:00,VR - Limoeiro,RJ65,MP10,8.54,ug/m3,manual
2018-11-27,00:00:00,VR - Limoeiro,RJ65,MP10,8.97,ug/m3,manual
2018-12-03,00:00:00,VR - Limoeiro,RJ65,MP10,12.72,ug/m3,manual
2018-12-09,00:00:00,VR - Limoeiro,RJ65,MP10,17.78,ug/m3,manual
2018-12-15,00:00:00,VR - Limoeiro,RJ65,MP10,32.99,ug/m3,manual
2018-12-21,00:00:00,VR - Limoeiro,RJ65,MP10,29.77,ug/m3,manual
2018-12-27,00:00:00,VR - Limoeiro,RJ65,MP10,16.95,ug/m3,manual
2018-01-01,00:00:00,VR - Limoeiro,RJ65,PTS,40.25,ug/m3,manual
2018-01-07,00:00:00,VR - Limoeiro,RJ65,PTS,17.9,ug/m3,manual
2018-01-13,00:00:00,VR - Limoeiro,RJ65,PTS,60.46,ug/m3,manual
2018-01-19,00:00:00,VR - Limoeiro,RJ65,PTS,37.47,ug/m3,manual
2018-01-25,00:00:00,VR - Limoeiro,RJ65,PTS,45.5,ug/m3,manual
2018-01-31,00:00:00,VR - Limoeiro,RJ65,PTS,30.33,ug/m3,manual
2018-02-06,00:00:00,VR - Limoeiro,RJ65,PTS,25.12,ug/m3,manual
2018-02-12,00:00:00,VR - Limoeiro,RJ65,PTS,30.08,ug/m3,manual
2018-02-18,00:00:00,VR - Limoeiro,RJ65,PTS,50.92,ug/m3,manual
2018-02-24,00:00:00,VR - Limoeiro,RJ65,PTS,21.15,ug/m3,manual
2018-03-02,00:00:00,VR - Limoeiro,RJ65,PTS,41.72,ug/m3,manual
2018-03-08,00:00:00,VR - Limoeiro,RJ65,PTS,19.15,ug/m3,manual
2018-03-14,00:00:00,VR - Limoeiro,RJ65,PTS,37.18,ug/m3,manual
2018-03-20,00:00:00,VR - Limoeiro,RJ65,PTS,68.77,ug/m3,manual
2018-04-01,00:00:00,VR - Limoeiro,RJ65,PTS,51.68,ug/m3,manual
2018-04-07,00:00:00,VR - Limoeiro,RJ65,PTS,25.11,ug/m3,manual
2018-04-13,00:00:00,VR - Limoeiro,RJ65,PTS,21.1,ug/m3,manual
2018-04-19,00:00:00,VR - Limoeiro,RJ65,PTS,39,ug/m3,manual
2018-04-25,00:00:00,VR - Limoeiro,RJ65,PTS,45.5,ug/m3,manual
2018-05-01,00:00:00,VR - Limoeiro,RJ65,PTS,83.51,ug/m3,manual
2018-05-07,00:00:00,VR - Limoeiro,RJ65,PTS,61.87,ug/m3,manual
2018-05-13,00:00:00,VR - Limoeiro,RJ65,PTS,31.01,ug/m3,manual
2018-05-19,00:00:00,VR - Limoeiro,RJ65,PTS,82.33,ug/m3,manual
2018-05-25,00:00:00,VR - Limoeiro,RJ65,PTS,43.78,ug/m3,manual
